,Date,Time,Station_Name,Station_No,Entry,Exit,Net_Traffic,Year,Month,Day,Hour,Weekday,Is_Holiday
5109,2020-08-17,12:00 - 12:59,North Ave,0,0,0,0,2020,8,17,12,0,False
5110,2020-08-17,12:00 - 12:59,Quezon Ave,1,0,0,0,2020,8,17,12,0,False
5111,2020-08-17,12:00 - 12:59,GMA Kamuning,2,0,0,0,2020,8,17,12,0,False
5112,2020-08-17,12:00 - 12:59,Cubao,3,0,0,0,2020,8,17,12,0,False
5113,2020-08-17,12:00 - 12:59,Santolan,4,0,0,0,2020,8,17,12,0,False
5114,2020-08-17,12:00 - 12:59,Ortigas,5,0,0,0,2020,8,17,12,0,False
5115,2020-08-17,12:00 - 12:59,Shaw Blvd,6,0,0,0,2020,8,17,12,0,False
5116,2020-08-17,12:00 - 12:59,Boni Ave,7,0,0,0,2020,8,17,12,0,False
5117,2020-08-17,12:00 - 12:59,Guadalupe,8,0,0,0,2020,8,17,12,0,False
5118,2020-08-17,12:00 - 12:59,Buendia,9,0,0,0,2020,8,17,12,0,False
5119,2020-08-17,12:00 - 12:59,Ayala Ave,10,0,0,0,2020,8,17,12,0,False
5120,2020-08-17,12:00 - 12:59,Magallanes,11,0,0,0,2020,8,17,12,0,False
5121,2020-08-17,12:00 - 12:59,Taft,12,0,0,0,2020,8,17,12,0,False
5122,2020-08-17,13:00 - 13:59,North Ave,0,0,0,0,2020,8,17,13,0,False
5123,2020-08-17,13:00 - 13:59,Quezon Ave,1,0,0,0,2020,8,17,13,0,False
5124,2020-08-17,13:00 - 13:59,GMA Kamuning,2,0,0,0,2020,8,17,13,0,False
5125,2020-08-17,13:00 - 13:59,Cubao,3,0,0,0,2020,8,17,13,0,False
5126,2020-08-17,13:00 - 13:59,Santolan,4,0,0,0,2020,8,17,13,0,False
5127,2020-08-17,13:00 - 13:59,Ortigas,5,0,0,0,2020,8,17,13,0,False
5128,2020-08-17,13:00 - 13:59,Shaw Blvd,6,0,0,0,2020,8,17,13,0,False
5129,2020-08-17,13:00 - 13:59,Boni Ave,7,0,0,0,2020,8,17,13,0,False
5130,2020-08-17,13:00 - 13:59,Guadalupe,8,0,0,0,2020,8,17,13,0,False
5131,2020-08-17,13:00 - 13:59,Buendia,9,0,0,0,2020,8,17,13,0,False
5132,2020-08-17,13:00 - 13:59,Ayala Ave,10,0,0,0,2020,8,17,13,0,False
5133,2020-08-17,13:00 - 13:59,Magallanes,11,0,0,0,2020,8,17,13,0,False
5134,2020-08-17,13:00 - 13:59,Taft,12,0,0,0,2020,8,17,13,0,False
5135,2020-08-17,14:00 - 14:59,North Ave,0,0,0,0,2020,8,17,14,0,False
5136,2020-08-17,14:00 - 14:59,Quezon Ave,1,0,0,0,2020,8,17,14,0,False
5137,2020-08-17,14:00 - 14:59,GMA Kamuning,2,0,0,0,2020,8,17,14,0,False
5138,2020-08-17,14:00 - 14:59,Cubao,3,0,0,0,2020,8,17,14,0,False
5139,2020-08-17,14:00 - 14:59,Santolan,4,0,0,0,2020,8,17,14,0,False
5140,2020-08-17,14:00 - 14:59,Ortigas,5,0,0,0,2020,8,17,14,0,False
5141,2020-08-17,14:00 - 14:59,Shaw Blvd,6,0,0,0,2020,8,17,14,0,False
5142,2020-08-17,14:00 - 14:59,Boni Ave,7,0,0,0,2020,8,17,14,0,False
5143,2020-08-17,14:00 - 14:59,Guadalupe,8,0,0,0,2020,8,17,14,0,False
5144,2020-08-17,14:00 - 14:59,Buendia,9,0,0,0,2020,8,17,14,0,False
5145,2020-08-17,14:00 - 14:59,Ayala Ave,10,0,0,0,2020,8,17,14,0,False
5146,2020-08-17,14:00 - 14:59,Magallanes,11,0,0,0,2020,8,17,14,0,False
5147,2020-08-17,14:00 - 14:59,Taft,12,0,0,0,2020,8,17,14,0,False
5148,2020-08-17,15:00 - 15:59,North Ave,0,0,0,0,2020,8,17,15,0,False
5149,2020-08-17,15:00 - 15:59,Quezon Ave,1,0,0,0,2020,8,17,15,0,False
5150,2020-08-17,15:00 - 15:59,GMA Kamuning,2,0,0,0,2020,8,17,15,0,False
5151,2020-08-17,15:00 - 15:59,Cubao,3,0,0,0,2020,8,17,15,0,False
5152,2020-08-17,15:00 - 15:59,Santolan,4,0,0,0,2020,8,17,15,0,False
5153,2020-08-17,15:00 - 15:59,Ortigas,5,0,0,0,2020,8,17,15,0,False
5154,2020-08-17,15:00 - 15:59,Shaw Blvd,6,0,0,0,2020,8,17,15,0,False
5155,2020-08-17,15:00 - 15:59,Boni Ave,7,0,0,0,2020,8,17,15,0,False
5156,2020-08-17,15:00 - 15:59,Guadalupe,8,0,0,0,2020,8,17,15,0,False
5157,2020-08-17,15:00 - 15:59,Buendia,9,0,0,0,2020,8,17,15,0,False
5158,2020-08-17,15:00 - 15:59,Ayala Ave,10,0,0,0,2020,8,17,15,0,False
5159,2020-08-17,15:00 - 15:59,Magallanes,11,0,0,0,2020,8,17,15,0,False
5160,2020-08-17,15:00 - 15:59,Taft,12,0,0,0,2020,8,17,15,0,False
5161,2020-08-17,16:00 - 16:59,North Ave,0,0,0,0,2020,8,17,16,0,False
5162,2020-08-17,16:00 - 16:59,Quezon Ave,1,0,0,0,2020,8,17,16,0,False
5163,2020-08-17,16:00 - 16:59,GMA Kamuning,2,0,0,0,2020,8,17,16,0,False
5164,2020-08-17,16:00 - 16:59,Cubao,3,0,0,0,2020,8,17,16,0,False
5165,2020-08-17,16:00 - 16:59,Santolan,4,0,0,0,2020,8,17,16,0,False
5166,2020-08-17,16:00 - 16:59,Ortigas,5,0,0,0,2020,8,17,16,0,False
5167,2020-08-17,16:00 - 16:59,Shaw Blvd,6,0,0,0,2020,8,17,16,0,False
5168,2020-08-17,16:00 - 16:59,Boni Ave,7,0,0,0,2020,8,17,16,0,False
5169,2020-08-17,16:00 - 16:59,Guadalupe,8,0,0,0,2020,8,17,16,0,False
5170,2020-08-17,16:00 - 16:59,Buendia,9,0,0,0,2020,8,17,16,0,False
5171,2020-08-17,16:00 - 16:59,Ayala Ave,10,0,0,0,2020,8,17,16,0,False
5172,2020-08-17,16:00 - 16:59,Magallanes,11,0,0,0,2020,8,17,16,0,False
5173,2020-08-17,16:00 - 16:59,Taft,12,0,0,0,2020,8,17,16,0,False
5174,2020-08-17,17:00 - 17:59,North Ave,0,0,0,0,2020,8,17,17,0,False
5175,2020-08-17,17:00 - 17:59,Quezon Ave,1,0,0,0,2020,8,17,17,0,False
5176,2020-08-17,17:00 - 17:59,GMA Kamuning,2,0,0,0,2020,8,17,17,0,False
5177,2020-08-17,17:00 - 17:59,Cubao,3,0,0,0,2020,8,17,17,0,False
5178,2020-08-17,17:00 - 17:59,Santolan,4,0,0,0,2020,8,17,17,0,False
5179,2020-08-17,17:00 - 17:59,Ortigas,5,0,0,0,2020,8,17,17,0,False
5180,2020-08-17,17:00 - 17:59,Shaw Blvd,6,0,0,0,2020,8,17,17,0,False
5181,2020-08-17,17:00 - 17:59,Boni Ave,7,0,0,0,2020,8,17,17,0,False
5182,2020-08-17,17:00 - 17:59,Guadalupe,8,0,0,0,2020,8,17,17,0,False
5183,2020-08-17,17:00 - 17:59,Buendia,9,0,0,0,2020,8,17,17,0,False
5184,2020-08-17,17:00 - 17:59,Ayala Ave,10,0,0,0,2020,8,17,17,0,False
5185,2020-08-17,17:00 - 17:59,Magallanes,11,0,0,0,2020,8,17,17,0,False
5186,2020-08-17,17:00 - 17:59,Taft,12,0,0,0,2020,8,17,17,0,False
5187,2020-08-17,18:00 - 18:59,North Ave,0,0,0,0,2020,8,17,18,0,False
5188,2020-08-17,18:00 - 18:59,Quezon Ave,1,0,0,0,2020,8,17,18,0,False
5189,2020-08-17,18:00 - 18:59,GMA Kamuning,2,0,0,0,2020,8,17,18,0,False
5190,2020-08-17,18:00 - 18:59,Cubao,3,0,0,0,2020,8,17,18,0,False
5191,2020-08-17,18:00 - 18:59,Santolan,4,0,0,0,2020,8,17,18,0,False
5192,2020-08-17,18:00 - 18:59,Ortigas,5,0,0,0,2020,8,17,18,0,False
5193,2020-08-17,18:00 - 18:59,Shaw Blvd,6,0,0,0,2020,8,17,18,0,False
5194,2020-08-17,18:00 - 18:59,Boni Ave,7,0,0,0,2020,8,17,18,0,False
5195,2020-08-17,18:00 - 18:59,Guadalupe,8,0,0,0,2020,8,17,18,0,False
5196,2020-08-17,18:00 - 18:59,Buendia,9,0,0,0,2020,8,17,18,0,False
5197,2020-08-17,18:00 - 18:59,Ayala Ave,10,0,0,0,2020,8,17,18,0,False
5198,2020-08-17,18:00 - 18:59,Magallanes,11,0,0,0,2020,8,17,18,0,False
5199,2020-08-17,18:00 - 18:59,Taft,12,0,0,0,2020,8,17,18,0,False
5200,2020-08-17,19:00 - 19:59,North Ave,0,0,0,0,2020,8,17,19,0,False
5201,2020-08-17,19:00 - 19:59,Quezon Ave,1,0,0,0,2020,8,17,19,0,False
5202,2020-08-17,19:00 - 19:59,GMA Kamuning,2,0,0,0,2020,8,17,19,0,False
5203,2020-08-17,19:00 - 19:59,Cubao,3,0,0,0,2020,8,17,19,0,False
5204,2020-08-17,19:00 - 19:59,Santolan,4,0,0,0,2020,8,17,19,0,False
5205,2020-08-17,19:00 - 19:59,Ortigas,5,0,0,0,2020,8,17,19,0,False
5206,2020-08-17,19:00 - 19:59,Shaw Blvd,6,0,0,0,2020,8,17,19,0,False
5207,2020-08-17,19:00 - 19:59,Boni Ave,7,0,0,0,2020,8,17,19,0,False
5208,2020-08-17,19:00 - 19:59,Guadalupe,8,0,0,0,2020,8,17,19,0,False
5209,2020-08-17,19:00 - 19:59,Buendia,9,0,0,0,2020,8,17,19,0,False
5210,2020-08-17,19:00 - 19:59,Ayala Ave,10,0,0,0,2020,8,17,19,0,False
5211,2020-08-17,19:00 - 19:59,Magallanes,11,0,0,0,2020,8,17,19,0,False
5212,2020-08-17,19:00 - 19:59,Taft,12,0,0,0,2020,8,17,19,0,False
5213,2020-08-17,20:00 - 20:59,North Ave,0,0,0,0,2020,8,17,20,0,False
5214,2020-08-17,20:00 - 20:59,Quezon Ave,1,0,0,0,2020,8,17,20,0,False
5215,2020-08-17,20:00 - 20:59,GMA Kamuning,2,0,0,0,2020,8,17,20,0,False
5216,2020-08-17,20:00 - 20:59,Cubao,3,0,0,0,2020,8,17,20,0,False
5217,2020-08-17,20:00 - 20:59,Santolan,4,0,0,0,2020,8,17,20,0,False
5218,2020-08-17,20:00 - 20:59,Ortigas,5,0,0,0,2020,8,17,20,0,False
5219,2020-08-17,20:00 - 20:59,Shaw Blvd,6,0,0,0,2020,8,17,20,0,False
5220,2020-08-17,20:00 - 20:59,Boni Ave,7,0,0,0,2020,8,17,20,0,False
5221,2020-08-17,20:00 - 20:59,Guadalupe,8,0,0,0,2020,8,17,20,0,False
5222,2020-08-17,20:00 - 20:59,Buendia,9,0,0,0,2020,8,17,20,0,False
5223,2020-08-17,20:00 - 20:59,Ayala Ave,10,0,0,0,2020,8,17,20,0,False
5224,2020-08-17,20:00 - 20:59,Magallanes,11,0,0,0,2020,8,17,20,0,False
5225,2020-08-17,20:00 - 20:59,Taft,12,0,0,0,2020,8,17,20,0,False
5226,2020-08-17,21:00 - 21:59,North Ave,0,0,0,0,2020,8,17,21,0,False
5227,2020-08-17,21:00 - 21:59,Quezon Ave,1,0,0,0,2020,8,17,21,0,False
5228,2020-08-17,21:00 - 21:59,GMA Kamuning,2,0,0,0,2020,8,17,21,0,False
5229,2020-08-17,21:00 - 21:59,Cubao,3,0,0,0,2020,8,17,21,0,False
5230,2020-08-17,21:00 - 21:59,Santolan,4,0,0,0,2020,8,17,21,0,False
5231,2020-08-17,21:00 - 21:59,Ortigas,5,0,0,0,2020,8,17,21,0,False
5232,2020-08-17,21:00 - 21:59,Shaw Blvd,6,0,0,0,2020,8,17,21,0,False
5233,2020-08-17,21:00 - 21:59,Boni Ave,7,0,0,0,2020,8,17,21,0,False
5234,2020-08-17,21:00 - 21:59,Guadalupe,8,0,0,0,2020,8,17,21,0,False
5235,2020-08-17,21:00 - 21:59,Buendia,9,0,0,0,2020,8,17,21,0,False
5236,2020-08-17,21:00 - 21:59,Ayala Ave,10,0,0,0,2020,8,17,21,0,False
5237,2020-08-17,21:00 - 21:59,Magallanes,11,0,0,0,2020,8,17,21,0,False
5238,2020-08-17,21:00 - 21:59,Taft,12,0,0,0,2020,8,17,21,0,False
5239,2020-08-17,22:00 - 22:59,North Ave,0,0,0,0,2020,8,17,22,0,False
5240,2020-08-17,22:00 - 22:59,Quezon Ave,1,0,0,0,2020,8,17,22,0,False
5241,2020-08-17,22:00 - 22:59,GMA Kamuning,2,0,0,0,2020,8,17,22,0,False
5242,2020-08-17,22:00 - 22:59,Cubao,3,0,0,0,2020,8,17,22,0,False
5243,2020-08-17,22:00 - 22:59,Santolan,4,0,0,0,2020,8,17,22,0,False
5244,2020-08-17,22:00 - 22:59,Ortigas,5,0,0,0,2020,8,17,22,0,False
5245,2020-08-17,22:00 - 22:59,Shaw Blvd,6,0,0,0,2020,8,17,22,0,False
5246,2020-08-17,22:00 - 22:59,Boni Ave,7,0,0,0,2020,8,17,22,0,False
5247,2020-08-17,22:00 - 22:59,Guadalupe,8,0,0,0,2020,8,17,22,0,False
5248,2020-08-17,22:00 - 22:59,Buendia,9,0,0,0,2020,8,17,22,0,False
5249,2020-08-17,22:00 - 22:59,Ayala Ave,10,0,0,0,2020,8,17,22,0,False
5250,2020-08-17,22:00 - 22:59,Magallanes,11,0,0,0,2020,8,17,22,0,False
5251,2020-08-17,22:00 - 22:59,Taft,12,0,0,0,2020,8,17,22,0,False
5252,2020-08-17,23:00 - 23:59,North Ave,0,0,0,0,2020,8,17,23,0,False
5253,2020-08-17,23:00 - 23:59,Quezon Ave,1,0,0,0,2020,8,17,23,0,False
5254,2020-08-17,23:00 - 23:59,GMA Kamuning,2,0,0,0,2020,8,17,23,0,False
5255,2020-08-17,23:00 - 23:59,Cubao,3,0,0,0,2020,8,17,23,0,False
5256,2020-08-17,23:00 - 23:59,Santolan,4,0,0,0,2020,8,17,23,0,False
5257,2020-08-17,23:00 - 23:59,Ortigas,5,0,0,0,2020,8,17,23,0,False
5258,2020-08-17,23:00 - 23:59,Shaw Blvd,6,0,0,0,2020,8,17,23,0,False
5259,2020-08-17,23:00 - 23:59,Boni Ave,7,0,0,0,2020,8,17,23,0,False
5260,2020-08-17,23:00 - 23:59,Guadalupe,8,0,0,0,2020,8,17,23,0,False
5261,2020-08-17,23:00 - 23:59,Buendia,9,0,0,0,2020,8,17,23,0,False
5262,2020-08-17,23:00 - 23:59,Ayala Ave,10,0,0,0,2020,8,17,23,0,False
5263,2020-08-17,23:00 - 23:59,Magallanes,11,0,0,0,2020,8,17,23,0,False
5264,2020-08-17,23:00 - 23:59,Taft,12,0,0,0,2020,8,17,23,0,False
5265,2020-08-17,00:00 - 00:59,North Ave,0,0,0,0,2020,8,17,0,0,False
5266,2020-08-17,00:00 - 00:59,Quezon Ave,1,0,0,0,2020,8,17,0,0,False
5267,2020-08-17,00:00 - 00:59,GMA Kamuning,2,0,0,0,2020,8,17,0,0,False
5268,2020-08-17,00:00 - 00:59,Cubao,3,0,0,0,2020,8,17,0,0,False
5269,2020-08-17,00:00 - 00:59,Santolan,4,0,0,0,2020,8,17,0,0,False
5270,2020-08-17,00:00 - 00:59,Ortigas,5,0,0,0,2020,8,17,0,0,False
5271,2020-08-17,00:00 - 00:59,Shaw Blvd,6,0,0,0,2020,8,17,0,0,False
5272,2020-08-17,00:00 - 00:59,Boni Ave,7,0,0,0,2020,8,17,0,0,False
5273,2020-08-17,00:00 - 00:59,Guadalupe,8,0,0,0,2020,8,17,0,0,False
5274,2020-08-17,00:00 - 00:59,Buendia,9,0,0,0,2020,8,17,0,0,False
5275,2020-08-17,00:00 - 00:59,Ayala Ave,10,0,0,0,2020,8,17,0,0,False
5276,2020-08-17,00:00 - 00:59,Magallanes,11,0,0,0,2020,8,17,0,0,False
5277,2020-08-17,00:00 - 00:59,Taft,12,0,0,0,2020,8,17,0,0,False
5278,2020-08-17,01:00 - 01:59,North Ave,0,0,0,0,2020,8,17,1,0,False
5279,2020-08-17,01:00 - 01:59,Quezon Ave,1,0,0,0,2020,8,17,1,0,False
5280,2020-08-17,01:00 - 01:59,GMA Kamuning,2,0,0,0,2020,8,17,1,0,False
5281,2020-08-17,01:00 - 01:59,Cubao,3,0,0,0,2020,8,17,1,0,False
5282,2020-08-17,01:00 - 01:59,Santolan,4,0,0,0,2020,8,17,1,0,False
5283,2020-08-17,01:00 - 01:59,Ortigas,5,0,0,0,2020,8,17,1,0,False
5284,2020-08-17,01:00 - 01:59,Shaw Blvd,6,0,0,0,2020,8,17,1,0,False
5285,2020-08-17,01:00 - 01:59,Boni Ave,7,0,0,0,2020,8,17,1,0,False
5286,2020-08-17,01:00 - 01:59,Guadalupe,8,0,0,0,2020,8,17,1,0,False
5287,2020-08-17,01:00 - 01:59,Buendia,9,0,0,0,2020,8,17,1,0,False
5288,2020-08-17,01:00 - 01:59,Ayala Ave,10,0,0,0,2020,8,17,1,0,False
5289,2020-08-17,01:00 - 01:59,Magallanes,11,0,0,0,2020,8,17,1,0,False
5290,2020-08-17,01:00 - 01:59,Taft,12,0,0,0,2020,8,17,1,0,False
5291,2020-08-17,02:00 - 02:59,North Ave,0,0,0,0,2020,8,17,2,0,False
5292,2020-08-17,02:00 - 02:59,Quezon Ave,1,0,0,0,2020,8,17,2,0,False
5293,2020-08-17,02:00 - 02:59,GMA Kamuning,2,0,0,0,2020,8,17,2,0,False
5294,2020-08-17,02:00 - 02:59,Cubao,3,0,0,0,2020,8,17,2,0,False
5295,2020-08-17,02:00 - 02:59,Santolan,4,0,0,0,2020,8,17,2,0,False
5296,2020-08-17,02:00 - 02:59,Ortigas,5,0,0,0,2020,8,17,2,0,False
5297,2020-08-17,02:00 - 02:59,Shaw Blvd,6,0,0,0,2020,8,17,2,0,False
5298,2020-08-17,02:00 - 02:59,Boni Ave,7,0,0,0,2020,8,17,2,0,False
5299,2020-08-17,02:00 - 02:59,Guadalupe,8,0,0,0,2020,8,17,2,0,False
5300,2020-08-17,02:00 - 02:59,Buendia,9,0,0,0,2020,8,17,2,0,False
5301,2020-08-17,02:00 - 02:59,Ayala Ave,10,0,0,0,2020,8,17,2,0,False
5302,2020-08-17,02:00 - 02:59,Magallanes,11,0,0,0,2020,8,17,2,0,False
5303,2020-08-17,02:00 - 02:59,Taft,12,0,0,0,2020,8,17,2,0,False
5304,2020-08-18,03:00 - 03:59,North Ave,0,0,0,0,2020,8,18,3,1,False
5305,2020-08-18,03:00 - 03:59,Quezon Ave,1,0,0,0,2020,8,18,3,1,False
5306,2020-08-18,03:00 - 03:59,GMA Kamuning,2,0,0,0,2020,8,18,3,1,False
5307,2020-08-18,03:00 - 03:59,Cubao,3,0,0,0,2020,8,18,3,1,False
5308,2020-08-18,03:00 - 03:59,Santolan,4,0,0,0,2020,8,18,3,1,False
5309,2020-08-18,03:00 - 03:59,Ortigas,5,0,0,0,2020,8,18,3,1,False
5310,2020-08-18,03:00 - 03:59,Shaw Blvd,6,0,0,0,2020,8,18,3,1,False
5311,2020-08-18,03:00 - 03:59,Boni Ave,7,0,0,0,2020,8,18,3,1,False
5312,2020-08-18,03:00 - 03:59,Guadalupe,8,0,0,0,2020,8,18,3,1,False
5313,2020-08-18,03:00 - 03:59,Buendia,9,0,0,0,2020,8,18,3,1,False
5314,2020-08-18,03:00 - 03:59,Ayala Ave,10,0,0,0,2020,8,18,3,1,False
5315,2020-08-18,03:00 - 03:59,Magallanes,11,0,0,0,2020,8,18,3,1,False
5316,2020-08-18,03:00 - 03:59,Taft,12,0,0,0,2020,8,18,3,1,False
5317,2020-08-18,04:00 - 04:59,North Ave,0,0,0,0,2020,8,18,4,1,False
5318,2020-08-18,04:00 - 04:59,Quezon Ave,1,0,0,0,2020,8,18,4,1,False
5319,2020-08-18,04:00 - 04:59,GMA Kamuning,2,0,0,0,2020,8,18,4,1,False
5320,2020-08-18,04:00 - 04:59,Cubao,3,0,0,0,2020,8,18,4,1,False
5321,2020-08-18,04:00 - 04:59,Santolan,4,0,0,0,2020,8,18,4,1,False
5322,2020-08-18,04:00 - 04:59,Ortigas,5,0,0,0,2020,8,18,4,1,False
5323,2020-08-18,04:00 - 04:59,Shaw Blvd,6,0,0,0,2020,8,18,4,1,False
5324,2020-08-18,04:00 - 04:59,Boni Ave,7,0,0,0,2020,8,18,4,1,False
5325,2020-08-18,04:00 - 04:59,Guadalupe,8,0,0,0,2020,8,18,4,1,False
5326,2020-08-18,04:00 - 04:59,Buendia,9,0,0,0,2020,8,18,4,1,False
5327,2020-08-18,04:00 - 04:59,Ayala Ave,10,0,0,0,2020,8,18,4,1,False
5328,2020-08-18,04:00 - 04:59,Magallanes,11,0,0,0,2020,8,18,4,1,False
5329,2020-08-18,04:00 - 04:59,Taft,12,0,0,0,2020,8,18,4,1,False
5330,2020-08-18,05:00 - 05:59,North Ave,0,0,0,0,2020,8,18,5,1,False
5331,2020-08-18,05:00 - 05:59,Quezon Ave,1,0,0,0,2020,8,18,5,1,False
5332,2020-08-18,05:00 - 05:59,GMA Kamuning,2,0,0,0,2020,8,18,5,1,False
5333,2020-08-18,05:00 - 05:59,Cubao,3,0,0,0,2020,8,18,5,1,False
5334,2020-08-18,05:00 - 05:59,Santolan,4,0,0,0,2020,8,18,5,1,False
5335,2020-08-18,05:00 - 05:59,Ortigas,5,0,0,0,2020,8,18,5,1,False
5336,2020-08-18,05:00 - 05:59,Shaw Blvd,6,0,0,0,2020,8,18,5,1,False
5337,2020-08-18,05:00 - 05:59,Boni Ave,7,0,0,0,2020,8,18,5,1,False
5338,2020-08-18,05:00 - 05:59,Guadalupe,8,0,0,0,2020,8,18,5,1,False
5339,2020-08-18,05:00 - 05:59,Buendia,9,0,0,0,2020,8,18,5,1,False
5340,2020-08-18,05:00 - 05:59,Ayala Ave,10,0,0,0,2020,8,18,5,1,False
5341,2020-08-18,05:00 - 05:59,Magallanes,11,0,0,0,2020,8,18,5,1,False
5342,2020-08-18,05:00 - 05:59,Taft,12,0,0,0,2020,8,18,5,1,False
5343,2020-08-18,06:00 - 06:59,North Ave,0,0,0,0,2020,8,18,6,1,False
5344,2020-08-18,06:00 - 06:59,Quezon Ave,1,0,0,0,2020,8,18,6,1,False
5345,2020-08-18,06:00 - 06:59,GMA Kamuning,2,0,0,0,2020,8,18,6,1,False
5346,2020-08-18,06:00 - 06:59,Cubao,3,0,0,0,2020,8,18,6,1,False
5347,2020-08-18,06:00 - 06:59,Santolan,4,0,0,0,2020,8,18,6,1,False
5348,2020-08-18,06:00 - 06:59,Ortigas,5,0,0,0,2020,8,18,6,1,False
5349,2020-08-18,06:00 - 06:59,Shaw Blvd,6,0,0,0,2020,8,18,6,1,False
5350,2020-08-18,06:00 - 06:59,Boni Ave,7,0,0,0,2020,8,18,6,1,False
5351,2020-08-18,06:00 - 06:59,Guadalupe,8,0,0,0,2020,8,18,6,1,False
5352,2020-08-18,06:00 - 06:59,Buendia,9,0,0,0,2020,8,18,6,1,False
5353,2020-08-18,06:00 - 06:59,Ayala Ave,10,0,0,0,2020,8,18,6,1,False
5354,2020-08-18,06:00 - 06:59,Magallanes,11,0,0,0,2020,8,18,6,1,False
5355,2020-08-18,06:00 - 06:59,Taft,12,0,0,0,2020,8,18,6,1,False
5356,2020-08-18,07:00 - 07:59,North Ave,0,0,0,0,2020,8,18,7,1,False
5357,2020-08-18,07:00 - 07:59,Quezon Ave,1,0,0,0,2020,8,18,7,1,False
5358,2020-08-18,07:00 - 07:59,GMA Kamuning,2,0,0,0,2020,8,18,7,1,False
5359,2020-08-18,07:00 - 07:59,Cubao,3,0,0,0,2020,8,18,7,1,False
5360,2020-08-18,07:00 - 07:59,Santolan,4,0,0,0,2020,8,18,7,1,False
5361,2020-08-18,07:00 - 07:59,Ortigas,5,0,0,0,2020,8,18,7,1,False
5362,2020-08-18,07:00 - 07:59,Shaw Blvd,6,0,0,0,2020,8,18,7,1,False
5363,2020-08-18,07:00 - 07:59,Boni Ave,7,0,0,0,2020,8,18,7,1,False
5364,2020-08-18,07:00 - 07:59,Guadalupe,8,0,0,0,2020,8,18,7,1,False
5365,2020-08-18,07:00 - 07:59,Buendia,9,0,0,0,2020,8,18,7,1,False
5366,2020-08-18,07:00 - 07:59,Ayala Ave,10,0,0,0,2020,8,18,7,1,False
5367,2020-08-18,07:00 - 07:59,Magallanes,11,0,0,0,2020,8,18,7,1,False
5368,2020-08-18,07:00 - 07:59,Taft,12,0,0,0,2020,8,18,7,1,False
5369,2020-08-18,08:00 - 08:59,North Ave,0,0,0,0,2020,8,18,8,1,False
5370,2020-08-18,08:00 - 08:59,Quezon Ave,1,0,0,0,2020,8,18,8,1,False
5371,2020-08-18,08:00 - 08:59,GMA Kamuning,2,0,0,0,2020,8,18,8,1,False
5372,2020-08-18,08:00 - 08:59,Cubao,3,0,0,0,2020,8,18,8,1,False
5373,2020-08-18,08:00 - 08:59,Santolan,4,0,0,0,2020,8,18,8,1,False
5374,2020-08-18,08:00 - 08:59,Ortigas,5,0,0,0,2020,8,18,8,1,False
5375,2020-08-18,08:00 - 08:59,Shaw Blvd,6,0,0,0,2020,8,18,8,1,False
5376,2020-08-18,08:00 - 08:59,Boni Ave,7,0,0,0,2020,8,18,8,1,False
5377,2020-08-18,08:00 - 08:59,Guadalupe,8,0,0,0,2020,8,18,8,1,False
5378,2020-08-18,08:00 - 08:59,Buendia,9,0,0,0,2020,8,18,8,1,False
5379,2020-08-18,08:00 - 08:59,Ayala Ave,10,0,0,0,2020,8,18,8,1,False
5380,2020-08-18,08:00 - 08:59,Magallanes,11,0,0,0,2020,8,18,8,1,False
5381,2020-08-18,08:00 - 08:59,Taft,12,0,0,0,2020,8,18,8,1,False
5382,2020-08-18,09:00 - 09:59,North Ave,0,0,0,0,2020,8,18,9,1,False
5383,2020-08-18,09:00 - 09:59,Quezon Ave,1,0,0,0,2020,8,18,9,1,False
5384,2020-08-18,09:00 - 09:59,GMA Kamuning,2,0,0,0,2020,8,18,9,1,False
5385,2020-08-18,09:00 - 09:59,Cubao,3,0,0,0,2020,8,18,9,1,False
5386,2020-08-18,09:00 - 09:59,Santolan,4,0,0,0,2020,8,18,9,1,False
5387,2020-08-18,09:00 - 09:59,Ortigas,5,0,0,0,2020,8,18,9,1,False
5388,2020-08-18,09:00 - 09:59,Shaw Blvd,6,0,0,0,2020,8,18,9,1,False
5389,2020-08-18,09:00 - 09:59,Boni Ave,7,0,0,0,2020,8,18,9,1,False
5390,2020-08-18,09:00 - 09:59,Guadalupe,8,0,0,0,2020,8,18,9,1,False
5391,2020-08-18,09:00 - 09:59,Buendia,9,0,0,0,2020,8,18,9,1,False
5392,2020-08-18,09:00 - 09:59,Ayala Ave,10,0,0,0,2020,8,18,9,1,False
5393,2020-08-18,09:00 - 09:59,Magallanes,11,0,0,0,2020,8,18,9,1,False
5394,2020-08-18,09:00 - 09:59,Taft,12,0,0,0,2020,8,18,9,1,False
5395,2020-08-18,10:00 - 10:59,North Ave,0,0,0,0,2020,8,18,10,1,False
5396,2020-08-18,10:00 - 10:59,Quezon Ave,1,0,0,0,2020,8,18,10,1,False
5397,2020-08-18,10:00 - 10:59,GMA Kamuning,2,0,0,0,2020,8,18,10,1,False
5398,2020-08-18,10:00 - 10:59,Cubao,3,0,0,0,2020,8,18,10,1,False
5399,2020-08-18,10:00 - 10:59,Santolan,4,0,0,0,2020,8,18,10,1,False
5400,2020-08-18,10:00 - 10:59,Ortigas,5,0,0,0,2020,8,18,10,1,False
5401,2020-08-18,10:00 - 10:59,Shaw Blvd,6,0,0,0,2020,8,18,10,1,False
