Date_Time,Entry,Year,Month,Day,Hour,Weekday,Is_Holiday,Station_Name
2022-04-24 07:00:00,1208.0,2022.0,4.0,24.0,7.0,7.0,0.0,Cubao
2022-04-24 08:00:00,1557.0,2022.0,4.0,24.0,8.0,7.0,0.0,Cubao
2022-04-24 09:00:00,1834.0,2022.0,4.0,24.0,9.0,7.0,0.0,Cubao
2022-04-24 10:00:00,1809.0,2022.0,4.0,24.0,10.0,7.0,0.0,Cubao
2022-04-24 11:00:00,1908.0,2022.0,4.0,24.0,11.0,7.0,0.0,Cubao
2022-04-24 12:00:00,2094.0,2022.0,4.0,24.0,12.0,7.0,0.0,Cubao
2022-04-24 13:00:00,1936.0,2022.0,4.0,24.0,13.0,7.0,0.0,Cubao
2022-04-24 14:00:00,2001.0,2022.0,4.0,24.0,14.0,7.0,0.0,Cubao
2022-04-24 15:00:00,2165.0,2022.0,4.0,24.0,15.0,7.0,0.0,Cubao
2022-04-24 16:00:00,1951.0,2022.0,4.0,24.0,16.0,7.0,0.0,Cubao
2022-04-24 17:00:00,1842.0,2022.0,4.0,24.0,17.0,7.0,0.0,Cubao
2022-04-24 18:00:00,1928.0,2022.0,4.0,24.0,18.0,7.0,0.0,Cubao
2022-04-24 19:00:00,1590.0,2022.0,4.0,24.0,19.0,7.0,0.0,Cubao
2022-04-24 20:00:00,1632.0,2022.0,4.0,24.0,20.0,7.0,0.0,Cubao
2022-04-24 21:00:00,793.0,2022.0,4.0,24.0,21.0,7.0,0.0,Cubao
2022-04-24 22:00:00,98.0,2022.0,4.0,24.0,22.0,7.0,0.0,Cubao
2022-04-24 23:00:00,0.0,2022.0,4.0,24.0,23.0,7.0,0.0,Cubao
2022-04-25 04:00:00,829.0,2022.0,4.0,25.0,4.0,1.0,0.0,Cubao
2022-04-25 05:00:00,2601.0,2022.0,4.0,25.0,5.0,1.0,0.0,Cubao
2022-04-25 06:00:00,3213.0,2022.0,4.0,25.0,6.0,1.0,0.0,Cubao
2022-04-25 07:00:00,3414.0,2022.0,4.0,25.0,7.0,1.0,0.0,Cubao
2022-04-25 08:00:00,2903.0,2022.0,4.0,25.0,8.0,1.0,0.0,Cubao
2022-04-25 09:00:00,2599.0,2022.0,4.0,25.0,9.0,1.0,0.0,Cubao
